1476548952.147000, /muse/acc, 27.343792, 1011.72034, 89.84389
1476548952.323000, /muse/acc, 23.437536, 1007.8141, 89.84389
1476548952.425000, /muse/config, '{"drlref_conversion_factor": 3225.806396484375, "acc_sample_frequency_hz": 50, "battery_percent_remaining": 61, "eeg_downsample": 16, "notch_frequency_hz": 60, "eeg_locations": [45, 2, 4, 55], "eeg_units": 2, "eeg_output_frequency_hz": 220, "eeg_conversion_factor": 1.6449803113937378, "eeg_channel_layout": "TP9 FP1 FP2 TP10 ", "acc_data_enabled": true, "eeg_sample_frequency_hz": 3520, "mac_addr": "0006666BFF0B", "preset": "14", "drlref_sample_frequency_hz": 10, "serial_number": "1180-D49M-FF0B", "filters_enabled": true, "battery_millivolts": 3691, "acc_units": 2, "battery_data_enabled": true, "afe_gain": 1961.0, "compression_enabled": true, "eeg_channel_count": 4, "error_data_enabled": true, "acc_conversion_factor": 3.9062561988830566, "eeg_samples_bitwidth": 10, "drlref_data_enabled": true}'
1476548952.438000, /muse/version, '{"build_number": "56", "firmware_type": "Consumer", "hardware_version": "18.0.0", "firmware_headset_version": "", "protocol_version": "2", "firmware_bootloader_version": "7.2.4"}'
1476548952.456000, /muse/elements/raw_fft1, 5.5192137, 9.608419, 5.305811, 5.0332875, 0.76683646, -4.1950903, -9.654751, -4.3742747, -1.6956913, -5.361333, -6.6549864, -3.025717, 0.8456552, -6.8269963, -6.5677953, -3.5281866, 0.121042415, -6.961934, -0.58683354, -1.8623749, -8.445421, -5.865153, -2.9852574, -4.552471, -0.5598663, -2.0711875, -1.7467271, 2.484073, 1.6071478, -0.5680408, -1.6811374, 3.2523978, 5.5667167, -2.0132654, 0.45571065, -1.7580192, 0.33462685, 1.8095223, 5.9101934, 1.3787935, 5.0972943, 5.7669926, 1.9461478, -0.29699546, -0.9776011, 2.284727, 3.2060537, 5.187084, 4.42293, -0.6853179, -3.2844665, -3.310703, -0.94216806, 5.6980476, 9.095323, 2.5640905, 5.529479, 2.9147851, 1.1103696, -1.8169701, -2.4828575, -2.6142848, -6.3021393, -1.6967634, -6.685655, -6.8466277, -4.49453, -4.527046, -10.103598, -19.857141, -18.036837, -15.244987, -10.798335, -9.935493, -4.1096463, -0.48743233, -2.7740471, 1.6336423, -0.76967406, -3.9467168, -5.464698, -2.3481634, -6.4661207, -1.193557, -1.3065835, -2.196521, 0.4471611, -6.2885547, -4.430572, -3.4547772, -3.7185843, -7.359185, -4.557636, -7.024551, -4.928532, -1.9716396, -3.7108757, -1.4166853, -2.1020794, 0.8445196, -1.160705, -0.25928354, -1.2500143, -2.661173, -1.6115321, -0.49601027, -0.15630244, -3.1656773, -2.181546, -6.56407, -4.3298736, -5.799511, -4.7238646, -0.81032103, -2.6541455, -5.169273, -11.846853, -4.9187975, -3.6138375, -5.2365932, -7.049011, -6.7059417, -6.313569, -10.066147, -17.184366, -17.180922, -12.602948, -11.412415, -10.816961
1476548952.456000, /muse/elements/raw_fft2, 15.867157, 21.34106, 19.303751, 16.726768, 12.47487, 8.001396, 6.826696, 3.1241877, 1.80775, 3.488495, 1.8773093, 0.74581766, -1.8553298, -8.012279, -13.156821, -6.471511, 3.1954684, 1.5718142, 2.6228845, 2.3707108, -1.4551408, -1.6875316, -1.836113, -1.7901556, 0.59319025, -2.664775, -4.425425, 2.097793, 0.49831447, -5.545514, -6.9980307, -0.21209584, 0.5597762, -5.301215, -6.906057, -9.0921545, -10.618098, -0.64904666, 2.878186, -2.1746962, 2.5149229, -0.8760657, -7.5005717, -1.588063, -0.18648061, 2.4464972, 0.13380884, -0.90587604, 0.12963176, -2.5198946, -5.0187726, -8.941575, -2.5020046, 0.096824475, 2.0182166, -3.4786663, -0.13138899, -2.700386, -1.600251, -3.1714354, -3.285951, -3.4987319, -6.0327454, -3.140901, -8.876799, -12.084802, -10.78334, -10.199134, -15.149866, -22.94956, -21.172714, -18.305862, -17.906347, -19.6511, -8.069655, -3.1473596, -8.089269, -6.291387, -6.751358, -4.3432117, -6.007164, -2.5980344, -8.362583, -6.2467074, -5.39704, -3.176696, -2.0957205, -4.494772, -4.561356, -4.1964793, -3.9943042, -13.200234, -12.459187, -15.591578, -8.684833, -3.9747062, -7.971191, -7.144955, -9.168894, -2.7037547, -2.871433, -1.7055482, -2.6648924, -5.3272038, -2.2324076, -4.864288, -8.073402, -10.810423, -5.6642556, -7.327166, -7.364071, -10.746912, -10.560139, -6.971638, -8.078052, -9.891683, -16.715899, -13.169121, -9.419645, -7.715995, -7.2110367, -10.78013, -11.543205, -16.160025, -14.504522, -19.01017, -15.419005, -15.039257, -20.678173
1476548952.457000, /muse/elements/raw_fft3, 30.323076, 36.58623, 34.136562, 37.018894, 37.822605, 32.376457, 28.413412, 25.462727, 25.152607, 26.206518, 25.618761, 27.658737, 26.987234, 24.54325, 21.83259, 21.185707, 19.352638, 20.37157, 19.316425, 20.73875, 15.901036, 18.10457, 14.878856, 10.553902, 14.286273, 11.02932, 14.385256, 15.788617, 13.402481, 9.451418, 8.798727, 9.4619665, 4.753259, 8.81499, 9.046289, 9.818685, 6.7259445, 7.8679476, 11.251238, 11.476547, 13.061902, 14.912584, 12.626055, 5.535757, 8.714489, 8.020493, 8.600852, 14.483743, 14.842861, 12.10054, 14.77022, 10.160652, 2.1357439, 9.95016, 13.783761, 7.17963, 11.351417, 7.563038, 7.354883, 7.6427484, 7.871563, 9.691529, 7.1465034, 9.854203, 13.316089, 13.573447, 14.795687, 13.824876, 9.336169, 7.80981, 9.097426, 7.588487, 10.325288, 13.092941, 12.790426, 14.240479, 10.316236, 5.913009, 4.2741494, 4.565747, 8.828271, 7.915906, 9.872905, 10.0608425, 7.8149734, 8.165683, 7.9968314, 7.060693, 9.321518, 10.06212, 7.2053576, 4.9832726, 7.837782, 7.671344, 6.003216, 0.23496662, 2.7195253, 3.6302707, -3.1847668, 4.2871137, 6.192895, 2.7911634, 4.4247637, 2.9981928, 7.7214046, 7.91717, 5.802887, 6.9637733, 1.4809545, 5.987096, 6.979422, 4.795511, 3.2333832, 4.4622445, 6.0636587, 8.004019, 5.223701, 2.2922242, 0.084264584, -0.44496402, -1.8011506, -0.23325689, -1.1662775, -1.9530863, -1.2140104, -5.835671, -4.8406267, -2.491474, -2.1041088
1476548952.457000, /muse/elements/low_freqs_absolute, 0.0, 1.0949266, 0.9578811, 1.1279685
1476548952.457000, /muse/elements/alpha_absolute, 0.0, 0.9126246, 0.550559, 0.8873572
1476548952.457000, /muse/elements/beta_absolute, 0.0, 1.2851692, 1.1648947, 1.1194062
1476548952.457000, /muse/elements/delta_absolute, 0.0, 0.9559599, 0.8760647, 0.6482338
1476548952.457000, /muse/elements/gamma_absolute, 0.0, 1.4944671, 1.1112162, 0.6760574
1476548952.457000, /muse/elements/theta_absolute, 0.0, 0.5324209, 0.19267103, 0.9531782
1476548952.457000, /muse/elements/alpha_session_score, 1.0, 1.0, 0.056603774, 0.0
1476548952.457000, /muse/elements/beta_session_score, 1.0, 1.0, 0.9111111, 0.25
1476548952.457000, /muse/elements/delta_session_score, 1.0, 0.41463414, 0.16190477, 0.048387095
1476548952.457000, /muse/elements/gamma_session_score, 1.0, 1.0, 0.95522386, 0.0
1476548952.458000, /muse/elements/theta_session_score, 1.0, 0.5, 0.027777778, 0.35555556
1476548952.458000, /muse/eeg, 664.57208252, 829.070068359, 838.940002441, 452.369598389
1476548952.458000, /muse/eeg, 454.014587402, 814.265258789, 842.229919434, 452.369598389
1476548952.458000, /muse/eeg, 454.014587402, 804.395385742, 852.09979248, 452.369598389
1476548952.458000, /muse/eeg, 1506.80200195, 866.904663086, 880.064453125, 610.287719727
1476548952.458000, /muse/eeg, 1506.80200195, 861.969726562, 866.904663086, 610.287719727
1476548952.458000, /muse/eeg, 1506.80200195, 834.005004883, 843.874938965, 557.64831543
1476548952.458000, /muse/eeg, 875.129516602, 820.845214844, 834.005004883, 452.369598389
1476548952.458000, /muse/eeg, 243.457092285, 825.780151367, 847.164855957, 452.369598389
1476548952.458000, /muse/eeg, 664.57208252, 866.904663086, 870.194580078, 557.64831543
